measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,146,Lebanon,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,199735.51457931887,228205.9480563302,174921.54646958518
6,Incidence,200,Benin,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,204663.47115315346,245278.93904164943,170399.50681285118
6,Incidence,89,Netherlands,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,681307.6717279473,732748.914480124,629120.6131631477
6,Incidence,190,Uganda,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,1515258.7092865875,1728292.1764457622,1315902.143475059
6,Incidence,148,Morocco,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,1684459.439034022,2001401.5276626043,1419891.0888286666
6,Incidence,203,Cabo Verde,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,18804.649672581905,22176.64214112062,15962.973466517928
6,Incidence,27,Samoa,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,3564.1024055202856,4296.875801909605,2955.844371091848
6,Incidence,78,Denmark,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,260493.41696665072,306022.63418583316,224447.00284270511
6,Incidence,435,South Sudan,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,237109.01412861512,285406.73678467993,196366.94091233035
6,Incidence,15,Myanmar,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,467085.1109575495,554380.0310131549,394364.1777073998
6,Incidence,66,Brunei Darussalam,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,4180.149617856709,5046.605648101157,3463.239151748904
6,Incidence,152,Saudi Arabia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,832589.9283937762,1002697.7554304929,685970.327043996
6,Incidence,146,Lebanon,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,205467.91675578736,233481.24718981545,180326.0797204551
6,Incidence,380,Palau,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,524.2964351429673,677.1434916555518,405.4674736681876
6,Incidence,522,Sudan,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,1099246.351367503,1309558.9645448425,908845.2419339994
6,Incidence,173,Gabon,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,66919.2993528251,80247.33613987686,55437.762320840724
6,Incidence,208,Guinea,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,257340.09225434935,304245.9906659184,217632.27390972406
6,Incidence,185,Rwanda,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,352680.34470014763,415544.94934842177,298236.2302611783
6,Incidence,191,Zambia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,274027.4386973034,316228.9160061387,235763.64608932217
6,Incidence,140,Bahrain,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,39765.520012186105,49082.5006869831,32789.80914983332
6,Incidence,204,Chad,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,317938.4567837499,367739.7162573288,276357.9782409342
6,Incidence,130,Mexico,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,2991421.1675254824,3400506.9456820693,2618163.6480991757
6,Incidence,435,South Sudan,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,242010.22171076978,291695.05920328444,200352.96387145214
6,Incidence,205,Côte d'Ivoire,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,464668.73530456703,545711.8220956797,394159.07390716724
6,Incidence,141,Egypt,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,2433431.6470472696,2669556.37899302,2208481.625220391
6,Incidence,193,Botswana,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,60475.65059341037,72343.122328151,50414.08032993533
6,Incidence,215,Sao Tome and Principe,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,3736.3497814775787,4462.347186588003,3080.800621151768
6,Incidence,168,Angola,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,753737.3642809603,908929.398531054,619414.6767804265
6,Incidence,385,Puerto Rico,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,125147.36327034935,145189.53086508272,108740.4749236549
6,Incidence,181,Madagascar,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,549925.0927482126,651938.1493275458,454012.4614667576
6,Incidence,298,American Samoa,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,982.6775362518115,1170.4726557570298,819.167988943067
6,Incidence,413,Tokelau,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,36.466406324962854,46.04223288521297,28.79573917168442
6,Incidence,367,Monaco,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,1782.7412499160682,2169.88821732405,1448.8069868243358
6,Incidence,79,Finland,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,319748.0444834645,357053.6199446195,283604.4420115231
6,Incidence,416,Tuvalu,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,235.69644280444004,298.6219711278587,186.26290442440768
6,Incidence,186,Seychelles,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,1610.622777387913,1909.768115835346,1365.0868970104036
6,Incidence,305,Bermuda,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,2695.9301413766325,3158.8671052234213,2303.0575149993047
6,Incidence,200,Benin,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,197424.94999605624,236713.89597441966,164174.55101258084
6,Incidence,80,France,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,3147120.56090803,3403759.3792119552,2894136.2478391295
6,Incidence,163,India,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,42565880.95323366,49634910.35197416,36568399.383407265
6,Incidence,91,Portugal,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,774285.6373306186,899262.1188573973,673983.8037840866
6,Incidence,102,United States of America,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,14837499.075329296,16829817.496791195,13157376.728012383
6,Incidence,214,Nigeria,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,4430730.2317236485,5199449.89235355,3722599.8544398863
6,Incidence,393,Saint Kitts and Nevis,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,2101.778500803823,2633.146340133235,1687.1868933892804
6,Incidence,320,Cook Islands,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,482.5384465616071,609.406823248764,380.7630864484727
6,Incidence,92,Spain,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,1861048.8782716931,2021283.0661692168,1704990.6274716544
6,Incidence,396,San Marino,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,1404.4363447559017,1728.2224303759976,1137.0213751335455
6,Incidence,522,Sudan,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,1128172.272657293,1354267.389964002,934019.4718420249
6,Incidence,349,Greenland,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,4565.6728605240805,5386.416915020486,3871.739630113995
6,Incidence,165,Pakistan,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,4170647.902890683,4895242.863084238,3479677.12519238
6,Incidence,110,Dominica,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,2187.4175937380865,2553.328509397994,1875.8412056170491
6,Incidence,117,Saint Vincent and the Grenadines,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,3586.5330703874065,4215.689072335511,3053.4826300121968
6,Incidence,129,Honduras,3,Both,22,All Ages,568,Major depressive disorder,1,Number,1999,148185.12012767832,175362.70129732444,124336.90881334635
6,Incidence,39,Tajikistan,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,124263.98619925266,147490.90925599379,103497.66937010677
6,Incidence,351,Guam,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,4089.002980670045,4887.929001194621,3459.2572319867595
6,Incidence,210,Liberia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,101687.39299042991,120856.27513576207,84353.09121671866
6,Incidence,148,Morocco,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,1652608.7811026059,1976603.7018561794,1385866.8305688798
6,Incidence,52,Romania,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,629003.5332980051,738754.4187790602,542531.7927173588
6,Incidence,160,Afghanistan,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,820541.393131452,996576.9483296247,675561.7425323038
6,Incidence,136,Paraguay,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,178779.76003202525,208641.43225748854,153335.2707859591
6,Incidence,111,Dominican Republic,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,345560.0074845866,399989.65017975756,300102.91067517013
6,Incidence,28,Solomon Islands,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,9507.13439403037,11767.423359557466,7744.851674418997
6,Incidence,40,Turkmenistan,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,108124.00055442423,128089.43836348644,90767.59751881051
6,Incidence,161,Bangladesh,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,5316373.835755125,6412077.051260009,4397322.447345548
6,Incidence,149,Palestine,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,202987.1838676512,237687.14152964196,173654.4002949979
6,Incidence,53,Serbia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,324055.8002682257,379986.0569334049,278043.5654183186
6,Incidence,211,Mali,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,250062.7809963699,291440.220813389,213785.64931518526
6,Incidence,55,Slovenia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,90822.23918456296,103567.64296140744,79392.96596325854
6,Incidence,17,Sri Lanka,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,499008.4981187157,588443.6095244399,428421.60578711866
6,Incidence,29,Tonga,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,1769.7530312054384,2130.7090386578125,1485.0790234908704
6,Incidence,41,Uzbekistan,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,655184.9034669831,771751.1791376346,551936.0264675563
6,Incidence,43,Albania,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,62569.9257997162,72921.65776208002,52983.479668353684
6,Incidence,33,Armenia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,90399.47663427448,105072.38363314084,77836.27005002926
6,Incidence,19,Timor-Leste,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,17367.88013180486,20489.222488163257,14642.785754604107
6,Incidence,67,Japan,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,3528185.632308504,3950712.3808321813,3169164.894581
6,Incidence,34,Azerbaijan,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,179025.62302300855,210783.73945135841,152712.25676613062
6,Incidence,20,Viet Nam,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,1354366.3573458865,1583566.391426697,1156089.733546963
6,Incidence,7,Democratic People's Republic of Korea,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,498532.0099310429,577820.5485852094,419900.427527637
6,Incidence,8,Taiwan (Province of China),3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,420195.8362821617,493265.06923261815,362811.79032918444
6,Incidence,212,Mauritania,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,65556.88668062777,76170.91604721706,55557.77895679172
6,Incidence,187,Somalia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,359550.5967539078,436638.29106789577,296520.44992656563
6,Incidence,44,Bosnia and Herzegovina,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,141558.56525945896,161825.1477998656,123230.72413946458
6,Incidence,22,Fiji,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,18424.260860780767,22214.529793153102,15422.563572518233
6,Incidence,175,Burundi,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,245705.09640172607,290688.72718117957,204062.17941460814
6,Incidence,71,Australia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,1096304.2439800745,1212790.9501009348,990423.5323489455
6,Incidence,13,Malaysia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2002,635857.7660271225,739951.6928568553,544756.2872564701
6,Incidence,93,Sweden,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,467114.3817024431,529146.765385395,414832.989860035
6,Incidence,139,Algeria,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,1348835.1216416247,1635347.984976087,1115924.8882733241
6,Incidence,14,Maldives,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2002,7516.385130520111,8959.223928880698,6278.340613644653
6,Incidence,6,China,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2002,31517042.51626597,35277565.81641753,27985264.05322474
6,Incidence,18,Thailand,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,1487885.9881054005,1755481.2244208457,1252321.8422640555
6,Incidence,62,Russian Federation,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,5786636.58130285,6675061.956151017,4926432.915493266
6,Incidence,6,China,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,31188719.43457869,35007536.62453123,27779998.268288556
6,Incidence,189,United Republic of Tanzania,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,1191908.5708504417,1419392.433447839,990208.3667106432
6,Incidence,68,Republic of Korea,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,952980.8728427966,1061543.4048720663,849963.6323665755
6,Incidence,140,Bahrain,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,41331.811087745584,50582.52897305088,34073.014297169284
6,Incidence,15,Myanmar,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2002,485788.15776925744,574805.7930319724,411202.1412878678
6,Incidence,74,Andorra,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,2876.3690611848206,3417.5762677374973,2460.7295878904324
6,Incidence,130,Mexico,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,3074542.2685635113,3493496.279067015,2691312.5893738796
6,Incidence,176,Comoros,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,18121.072527182423,21336.08916563817,15418.407785171974
6,Incidence,63,Ukraine,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,3165986.38511074,3634170.9786558705,2709045.066351547
6,Incidence,141,Egypt,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,2499512.2095009964,2737152.757674467,2273319.8461029716
6,Incidence,91,Portugal,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,787200.2784552576,904224.7554201847,686314.2540384657
6,Incidence,152,Saudi Arabia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,860556.442558863,1035057.2217997609,709144.9377983568
6,Incidence,79,Finland,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,319898.05504164496,355910.7470100909,285594.33235132846
6,Incidence,83,Iceland,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,8946.584248283458,10489.24730779024,7764.722145779021
6,Incidence,177,Djibouti,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,22742.091978404384,27188.354975349495,18832.09035343086
6,Incidence,75,Austria,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,313995.5529146016,360211.0571579976,273711.16722557455
6,Incidence,178,Eritrea,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,148817.2923432162,177414.15431042382,124096.6660150421
6,Incidence,349,Greenland,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,4565.564239996604,5420.46042078697,3839.213414012823
6,Incidence,164,Nepal,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,1075523.9876502806,1234223.619906895,941846.2034068481
6,Incidence,69,Singapore,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,133449.0718189693,153975.87598689357,115456.65246662137
6,Incidence,92,Spain,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,1913878.670301663,2083935.7417113895,1749231.6714609638
6,Incidence,112,Grenada,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,3595.974405988337,4264.15478053518,3064.7095756402114
6,Incidence,80,France,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,3176065.480881261,3448310.8788001304,2904393.7934382013
6,Incidence,201,Burkina Faso,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,353892.69880915596,414432.1993248075,304796.50494247273
6,Incidence,84,Ireland,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,198302.26513360406,212497.5009069378,183867.1947873218
6,Incidence,393,Saint Kitts and Nevis,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,2049.098824621875,2564.455147622309,1639.7728316384275
6,Incidence,81,Germany,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,3168665.7837169105,3441080.167227657,2902532.855261201
6,Incidence,190,Uganda,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,1564236.5634802617,1778239.0222820505,1361949.273806806
6,Incidence,117,Saint Vincent and the Grenadines,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,3675.2882383638844,4314.2767433987,3150.731853932095
6,Incidence,114,Haiti,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,296203.0436729658,356756.39221000596,244433.21136119345
6,Incidence,16,Philippines,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,1502418.9480594795,1770007.5021256534,1255890.9041204585
6,Incidence,30,Vanuatu,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,4223.4729187808025,5110.162680709587,3500.3830098162766
6,Incidence,118,Suriname,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,25206.177879252456,29423.567020736777,21562.690240955522
6,Incidence,51,Poland,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,785790.904075489,914956.9384617056,670228.9894926336
6,Incidence,107,Barbados,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,9243.420254755176,10841.322836760652,7990.556218534154
6,Incidence,113,Guyana,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,41993.83742848515,50037.23773963669,35670.99466674198
6,Incidence,123,Peru,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,503363.9807973869,579112.3927651723,438810.4911504872
6,Incidence,191,Zambia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,280693.97762969794,324492.8263469055,241995.51315790875
6,Incidence,181,Madagascar,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,565106.8293360932,671118.9905276307,469218.36833328864
6,Incidence,215,Sao Tome and Principe,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,3816.6233321540954,4572.672016318611,3159.916970027695
6,Incidence,203,Cabo Verde,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,19490.884073346988,22993.500773842705,16560.972005408505
6,Incidence,129,Honduras,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,159784.5568698603,189418.51368053383,134688.76529496367
6,Incidence,119,Trinidad and Tobago,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,60751.04127288414,72019.1195156707,51695.617848404945
6,Incidence,168,Angola,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,779824.4618414461,941702.7139903731,641438.1271341292
6,Incidence,108,Belize,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,7564.514323779589,8970.421060877678,6315.007326861059
6,Incidence,11,Indonesia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,3149015.4639251814,3744150.0493659005,2615976.6405551066
6,Incidence,98,Chile,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,798199.780545486,885715.5822886201,715855.8416247927
6,Incidence,396,San Marino,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,1382.9993472932317,1710.8496453961513,1118.7323916437454
6,Incidence,193,Botswana,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,61969.96065481118,73952.56539150974,51533.555009472606
6,Incidence,82,Greece,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,961684.0598953235,1109773.5951049183,827979.2528080425
6,Incidence,204,Chad,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,328326.9238425235,378701.79008074774,285241.47813192697
6,Incidence,202,Cameroon,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,513944.9285920464,613135.6478318811,427053.203609359
6,Incidence,48,Hungary,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,371204.4241443461,423675.74259319203,327311.2688205803
6,Incidence,351,Guam,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,4061.1224314823376,4877.960032589566,3413.8435372373433
6,Incidence,13,Malaysia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,576676.9705939313,677194.0417845444,489501.1231073689
6,Incidence,205,Côte d'Ivoire,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,477965.77540923766,562832.2096914259,406345.11814609024
6,Incidence,109,Cuba,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,648552.4329512034,749814.1825909959,561175.7838117486
6,Incidence,142,Iran (Islamic Republic of),3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,3320282.596173875,3936430.643168424,2751232.168848716
6,Incidence,131,Nicaragua,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,157596.14803291365,187258.94864961496,134534.6212016355
6,Incidence,72,New Zealand,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,152372.54659793628,174923.18345741532,131673.89940623654
6,Incidence,99,Uruguay,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,101217.7640541693,114611.5068325484,89255.83968221673
6,Incidence,49,North Macedonia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,51973.33852842249,60365.57435269814,44811.881551364386
6,Incidence,60,Lithuania,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,202311.18391482095,233566.8220050669,175638.47099525834
6,Incidence,132,Panama,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,88284.2554097401,103757.38311866074,75803.08572265689
6,Incidence,125,Colombia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,1009383.8810616714,1186607.7672839495,870332.5922880864
6,Incidence,14,Maldives,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,7389.551661036374,8777.112647409433,6176.138829682438
6,Incidence,155,Turkey,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,3108219.9726592437,3466023.804374686,2786346.9565301742
6,Incidence,165,Pakistan,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,4392285.658485231,5155643.695529307,3669099.546875852
6,Incidence,61,Republic of Moldova,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,166030.72627560038,193110.07414666147,142273.83901906642
6,Incidence,15,Myanmar,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,478623.7690334634,567572.8312773679,405798.995437085
6,Incidence,37,Kyrgyzstan,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,160616.40206904282,187718.26196746182,136946.53512914898
6,Incidence,38,Mongolia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,94610.7384423314,112295.62729162861,78840.68451802085
6,Incidence,54,Slovakia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,166499.40969938945,189059.3486254538,147685.48317887462
6,Incidence,156,United Arab Emirates,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,150241.2352560725,179955.4026039456,124079.4549389937
6,Incidence,126,Costa Rica,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,127849.80577809144,150026.15607390762,109051.17775487682
6,Incidence,150,Oman,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,91809.47161634311,110564.05538017808,75857.87412111192
6,Incidence,101,Canada,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,1132115.2318791193,1264629.8336170155,1012134.6532995733
6,Incidence,145,Kuwait,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,88222.08858045802,106617.91942590626,72804.52278353668
6,Incidence,25,Micronesia (Federated States of),3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,2257.169491015522,2734.610833940486,1868.7023747014298
6,Incidence,162,Bhutan,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,22857.24509956832,26961.808334901318,19253.387634066174
6,Incidence,157,Yemen,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,844098.6210357989,1026831.5370743527,686472.8116525315
6,Incidence,86,Italy,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,2882627.802932904,3318648.937090706,2477057.536268428
6,Incidence,133,Venezuela (Bolivarian Republic of),3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,736215.6314476697,869178.0293396439,623112.0343781293
6,Incidence,102,United States of America,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,15400850.590804059,17339854.847021427,13670926.05545698
6,Incidence,115,Jamaica,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,77228.52311153206,91680.04177455186,64967.04075004
6,Incidence,26,Papua New Guinea,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,132617.30900321054,162213.92579049637,109343.97038827499
6,Incidence,146,Lebanon,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,210438.58617891656,238706.1207557048,185414.34028850778
6,Incidence,151,Qatar,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,32276.212548301264,38986.839087786815,26073.430655723034
6,Incidence,90,Norway,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,138697.9169616179,159415.5756635027,119257.51263778149
6,Incidence,27,Samoa,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,3576.9881067478545,4279.2227593202015,2975.4367049085135
6,Incidence,214,Nigeria,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,4804398.115969212,5644985.547606619,4032330.145881073
6,Incidence,147,Libya,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,231061.92185141714,278109.01056784514,190388.70122499941
6,Incidence,66,Brunei Darussalam,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,4419.709059021585,5321.8198211291765,3672.211165133097
6,Incidence,94,Switzerland,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2000,376674.1811769488,439860.2767247769,326236.3432446375
6,Incidence,171,Democratic Republic of the Congo,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,2428239.121534572,2946135.6488546017,2004469.0927734172
6,Incidence,128,Guatemala,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,415536.01264372404,476277.2041385102,364300.4544166754
6,Incidence,172,Equatorial Guinea,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,33101.64376538541,40030.985880050226,27367.841691347727
6,Incidence,179,Ethiopia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,2391925.686742577,2814750.3211827255,2024530.006772952
6,Incidence,116,Saint Lucia,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,5255.7904189141045,6204.140472760898,4485.172116516573
6,Incidence,78,Denmark,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,251053.62365463644,295333.98291169875,216762.7750645929
6,Incidence,89,Netherlands,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,690245.9758104857,744462.9432902223,637484.6211905117
6,Incidence,173,Gabon,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,70198.99107055247,84138.60980256934,58260.3799564956
6,Incidence,180,Kenya,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,1206700.4812150504,1386455.6816622145,1041962.9565499076
6,Incidence,213,Niger,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,321997.8585368451,386313.11420120456,268036.1328221997
6,Incidence,45,Bulgaria,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2001,273156.0869363324,316479.48164508975,235782.61366684246
